oui,manufacturer,registry,short_name,device_type,address,sources
FC:F7:63,"KunGao Micro (JiangSu)",MA-L,,,"",Nmap
FC:F7:7B,"Huawei Device",MA-L,,,"",Nmap
FC:FA:21,"zte",MA-L,,,"",Nmap
0055DA0,"Shinko Technos",MA-L,,,"",Nmap
0055DA1,"KoolPOS",MA-L,,,"",Nmap
0055DA2,"Beijing Connected Information Technology",MA-L,,,"",Nmap
0055DA3,"Novexx Solutions GmbH",MA-L,,,"",Nmap
0055DA4,"Datapath Limited",MA-L,,,"",Nmap
0055DA5,"Nanoleaf",MA-L,,,"",Nmap
0055DA6,"OOO Dekatron",MA-L,,,"",Nmap
0055DA7,"Lucistechnologies（Shanghai）CO.",MA-L,,,"",Nmap
0055DA8,"BroadSoft",MA-L,,,"",Nmap
0055DA9,"Quantum Communication Technology,",MA-L,,,"",Nmap
0055DAA,"Speechlab",MA-L,,,"",Nmap
0055DAB,"Interaxon",MA-L,,,"",Nmap
0055DAC,"Donguan WideLink Communication Technology",MA-L,,,"",Nmap
0055DAD,"Arrow Electronics",MA-L,,,"",Nmap
0055DAE,"Victorsure Limited",MA-L,,,"",Nmap
0055DAF,"Private",MA-L,,,"",Nmap
0069670,"Annapurna labs",MA-L,,,"",Nmap
0069671,"miliwave",MA-L,,,"",Nmap
0069672,"Ningbo Shen Link Communication Technology",MA-L,,,"",Nmap
0069673,"Suzhou Radiant Lighting Technology",MA-L,,,"",Nmap
0069674,"Command Alkon",MA-L,,,"",Nmap
0069675,"Shenzhen Xiao Bi En Culture Education Technology",MA-L,,,"",Nmap
0069676,"Comcast-SRL",MA-L,,,"",Nmap
0069677,"Pangaea Solution",MA-L,,,"",Nmap
0069678,"Ambient-System sp. z o.o.",MA-L,,,"",Nmap
0069679,"Hangzhou Wise IOT Technology",MA-L,,,"",Nmap
006967A,"Zhejiang Holip Electronic Technology",MA-L,,,"",Nmap
006967B,"Datapan d.o.o.",MA-L,,,"",Nmap
006967C,"Desird Design R&D",MA-L,,,"",Nmap
006967D,"aversix",MA-L,,,"",Nmap
006967E,"Tianjin Lianwu Technology",MA-L,,,"",Nmap
008DF40,"Sensata Technologies",MA-L,,,"",Nmap
008DF41,"Beijing Infinitesensing Technology",MA-L,,,"",Nmap
008DF42,"Symetrics Industries d.b.a. Extant Aerospace",MA-L,,,"",Nmap
008DF43,"Algodue Elettronica Srl",MA-L,,,"",Nmap
008DF44,"Energy Team",MA-L,,,"",Nmap
008DF45,"Schneider Electric",MA-L,,,"",Nmap
008DF46,"Annapurna labs",MA-L,,,"",Nmap
008DF47,"Himsa",MA-L,,,"",Nmap
008DF48,"ERA Toys Limited",MA-L,,,"",Nmap
008DF49,"Relay",MA-L,,,"",Nmap
008DF4A,"Adel System srl",MA-L,,,"",Nmap
008DF4B,"Guangzhou Legendview Electronic Technology",MA-L,,,"",Nmap
008DF4C,"Creative Security Technology",MA-L,,,"",Nmap
008DF4D,"ID Tech Solutions PVT",MA-L,,,"",Nmap
008DF4E,"Relay",MA-L,,,"",Nmap
0411190,"Fort Robotics",MA-L,,,"",Nmap
0411191,"Acentury",MA-L,,,"",Nmap
0411192,"Alethea Communications Technologies Pvt.",MA-L,,,"",Nmap
0411193,"Suzhou Ribao Technology",MA-L,,,"",Nmap
0411194,"Bolicom Innovation Technology (BeiJing)",MA-L,,,"",Nmap
0411195,"Ceita Communication Technology",MA-L,,,"",Nmap
0411196,"ZPD technology",MA-L,,,"",Nmap
0411197,"Herrick Tech Labs",MA-L,,,"",Nmap
0411198,"Shenzhen Yizheng Technology",MA-L,,,"",Nmap
0411199,"AC Power Distribution / ACT Entmt.",MA-L,,,"",Nmap
041119A,"CyOne Security AG",MA-L,,,"",Nmap
041119B,"Hubei Baobao Intelligent Technology",MA-L,,,"",Nmap
041119C,"Haerbin Donglin Technology",MA-L,,,"",Nmap
041119D,"Nuance Hearing",MA-L,,,"",Nmap
041119E,"Julida Limited",MA-L,,,"",Nmap
04714B0,"Neurio Technology",MA-L,,,"",Nmap
04714B1,"uAvionix",MA-L,,,"",Nmap
04714B2,"Shenzhen WayOS Technology Crop.",MA-L,,,"",Nmap
04714B3,"Griesser Electronic AG",MA-L,,,"",Nmap
04714B4,"Apparatebau Gauting GmbH",MA-L,,,"",Nmap
04714B5,"Bureau Electronique Appliquee",MA-L,,,"",Nmap
04714B6,"Armstrong Fluid Technology",MA-L,,,"",Nmap
04714B7,"Omylis Pte",MA-L,,,"",Nmap
04714B8,"Energport",MA-L,,,"",Nmap
04714B9,"Lighthouse AI",MA-L,,,"",Nmap
04714BA,"Observables",MA-L,,,"",Nmap
04714BB,"Digibest Technology",MA-L,,,"",Nmap
04714BC,"KittyHawk",MA-L,,,"",Nmap
04714BD,"Shenzhen BoClouds Technology",MA-L,,,"",Nmap
04714BE,"Gimso Mobile",MA-L,,,"",Nmap
04A16F0,"Shenzhen C & D Electronics",MA-L,,,"",Nmap
04A16F1,"iENSO",MA-L,,,"",Nmap
04A16F2,"Suzhou Lianshichuangzhi Technology",MA-L,,,"",Nmap
04A16F3,"Crypto4A Technologies",MA-L,,,"",Nmap
04A16F4,"Xiamen Akubela Innovation Technology",MA-L,,,"",Nmap
04A16F5,"DOM Security",MA-L,,,"",Nmap
04A16F6,"GY-FX SAS",MA-L,,,"",Nmap
04A16F7,"NDW Rollers",MA-L,,,"",Nmap
04A16F8,"Annapurna labs",MA-L,,,"",Nmap
04A16F9,"Chongqing Jinmei Automotive Electronics",MA-L,,,"",Nmap
04A16FA,"Uyar Group",MA-L,,,"",Nmap
04A16FB,"Chroma-Q",MA-L,,,"",Nmap
04A16FC,"Broadband International",MA-L,,,"",Nmap
04A16FD,"Zettlab Innovation Technology",MA-L,,,"",Nmap
04A16FE,"GajShield Infotech India Pvt.",MA-L,,,"",Nmap
04C3E60,"Dreamkas",MA-L,,,"",Nmap
04C3E61,"Guangdong New Pulse Electric",MA-L,,,"",Nmap
04C3E62,"SiS Technology",MA-L,,,"",Nmap
04C3E63,"Extech Electronics",MA-L,,,"",Nmap
04C3E64,"Innovusion",MA-L,,,"",Nmap
04C3E65,"Invasys",MA-L,,,"",Nmap
04C3E66,"Shenzhen Shuotian Information Technology",MA-L,,,"",Nmap
04C3E67,"Advanced Digital Technologies, s.r.o.",MA-L,,,"",Nmap
04C3E68,"Sloc GmbH",MA-L,,,"",Nmap
04C3E69,"Ekin Teknoloji San ve Tic A.S.",MA-L,,,"",Nmap
04C3E6A,"Sealed Unit Parts",MA-L,,,"",Nmap
04C3E6B,"Flintec UK",MA-L,,,"",Nmap
04C3E6C,"Shantou Yingsheng Import & Export Trading",MA-L,,,"",Nmap
04C3E6D,"Amiosec",MA-L,,,"",Nmap
04C3E6E,"Great Talent Technology Limited",MA-L,,,"",Nmap
04D16E0,"Intriple",MA-L,,,"",Nmap
04D16E1,"Launch Tech",MA-L,,,"",Nmap
04D16E2,"s.d.i.",MA-L,,,"",Nmap
04D16E3,"Beijing Huaxia Qixin Technology",MA-L,,,"",Nmap
04D16E4,"ShenZhen Huafu Information technology?Ltd",MA-L,,,"",Nmap
04D16E5,"Dspread Technology (Beijing)",MA-L,,,"",Nmap
04D16E6,"ETL Elektrotechnik Lauter GmbH",MA-L,,,"",Nmap
04D16E7,"Envision Energy",MA-L,,,"",Nmap
04D16E8,"Chengdu Interlink Science AND Technology",MA-L,,,"",Nmap
04D16E9,"Fuzhou Zhuoyi Electronic",MA-L,,,"",Nmap
04D16EA,"Metra Electronics",MA-L,,,"",Nmap
04D16EB,"National Radio & Telecommunication - Nrtc",MA-L,,,"",Nmap
04D16EC,"PacPort",MA-L,,,"",Nmap
04D16ED,"Elotec Fischer Elektronik GmbH",MA-L,,,"",Nmap
04D16EE,"Evolute Systems Private Limited",MA-L,,,"",Nmap
04EEE80,"Zoomlion Huanuo(Beijing)Technology",MA-L,,,"",Nmap
04EEE81,"Shanghai Zlan Information Technology",MA-L,,,"",Nmap
04EEE82,"Hengke Technology Industry",MA-L,,,"",Nmap
04EEE83,"Fluid Management Technology",MA-L,,,"",Nmap
04EEE84,"Shenzhen Daotong Technology",MA-L,,,"",Nmap
04EEE85,"RealWear",MA-L,,,"",Nmap
04EEE86,"Nalssen",MA-L,,,"",Nmap
04EEE87,"Shenzhen C & D Electronics",MA-L,,,"",Nmap
04EEE88,"Mpeon",MA-L,,,"",Nmap
04EEE89,"Privacy Hero",MA-L,,,"",Nmap
04EEE8A,"Shenzhen JoiningFree Technology",MA-L,,,"",Nmap
04EEE8B,"Hunan Yaguan Communication Technology",MA-L,,,"",Nmap
04EEE8C,"daishin",MA-L,,,"",Nmap
04EEE8D,"Shenzhen Topwell Technology",MA-L,,,"",Nmap
04EEE8E,"Best Integration Technology",MA-L,,,"",Nmap
0826AE0,"Wuhan Tianyu Information Industry",MA-L,,,"",Nmap
0826AE1,"Beijing Silion Technology",MA-L,,,"",Nmap
0826AE2,"ZaiNar",MA-L,,,"",Nmap
0826AE3,"Shenzhen Hai yingZhilian Industrial",MA-L,,,"",Nmap
0826AE4,"Bangjoo",MA-L,,,"",Nmap
0826AE5,"Shennan Circuits",MA-L,,,"",Nmap
0826AE6,"Newcapec",MA-L,,,"",Nmap
0826AE7,"Evtech Solutions DBA 3D-P",MA-L,,,"",Nmap
0826AE8,"ShineTech Electronics",MA-L,,,"",Nmap
0826AE9,"Annapurna labs",MA-L,,,"",Nmap
0826AEA,"Flextronics International Kft",MA-L,,,"",Nmap
0826AEB,"F-Plus Mobile",MA-L,,,"",Nmap
0826AEC,"Brannstrom Sweden AB",MA-L,,,"",Nmap
0826AED,"Veth Propulsion bv",MA-L,,,"",Nmap
0826AEE,"Mass Electronics",MA-L,,,"",Nmap
0863320,"Eaton",MA-L,,,"",Nmap
0863321,"Shanghai eCloud Technologies",MA-L,,,"",Nmap
0863322,"innovative specialized security solutions",MA-L,,,"",Nmap
0863323,"Umano Medical",MA-L,,,"",Nmap
0863324,"Beijing Kelibang Information technology",MA-L,,,"",Nmap
0863325,"A Paul Software Systems Pvt.",MA-L,,,"",Nmap
0863326,"OVT India pvt",MA-L,,,"",Nmap
0863327,"Software-automation-control Joint Stock Company (Cadpro.",MA-L,,,"",Nmap
0863328,"in.hub GmbH",MA-L,,,"",Nmap
0863329,"TZMedical",MA-L,,,"",Nmap
086332A,"Dynacom Communication",MA-L,,,"",Nmap
086332B,"ShenZhen YuanXiang Digital Technology",MA-L,,,"",Nmap
086332C,"Swiftronix AB",MA-L,,,"",Nmap
086332D,"akYtec GmbH",MA-L,,,"",Nmap
086332E,"C-VUE (Shanghai) Audio Technology",MA-L,,,"",Nmap
08DA330,"Smart and connective",MA-L,,,"",Nmap
08DA331,"TransTera Technology (HK) Limited",MA-L,,,"",Nmap
08DA332,"Shenzhen Zhenghao lnnovation Techenology",MA-L,,,"",Nmap
08DA333,"AI Storm",MA-L,,,"",Nmap
08DA334,"Cleverfox Equipments Private Limited",MA-L,,,"",Nmap
08DA335,"Shengqing Acoustics",MA-L,,,"",Nmap
08DA336,"Videoline Surveillance Services Pvt.",MA-L,,,"",Nmap
08DA337,"Origalys ElectroChem SAS",MA-L,,,"",Nmap
08DA338,"Ampacs",MA-L,,,"",Nmap
08DA339,"Lens Technology (Xiangtan)",MA-L,,,"",Nmap
08DA33A,"Jaka Robotics",MA-L,,,"",Nmap
08DA33B,"Shenzhen Fanxiang lnformation Technology",MA-L,,,"",Nmap
08DA33C,"Githon Technology",MA-L,,,"",Nmap
08DA33D,"Shanghai ReeLink Global Communication Company",MA-L,,,"",Nmap
08DA33E,"Telo Communication（Shenzhen）Co.",MA-L,,,"",Nmap
08ED020,"D2SLink Systems",MA-L,,,"",Nmap
08ED021,"Imperx",MA-L,,,"",Nmap
08ED022,"TES Touch Embedded Solutions",MA-L,,,"",Nmap
08ED023,"Jiangsu Logread Network Technology",MA-L,,,"",Nmap
08ED024,"Fio",MA-L,,,"",Nmap
08ED025,"Vigitron",MA-L,,,"",Nmap
08ED026,"Sango Electronics",MA-L,,,"",Nmap
08ED027,"Eleven Engineering Incorporated",MA-L,,,"",Nmap
08ED028,"Hantas",MA-L,,,"",Nmap
08ED029,"Savox Communications",MA-L,,,"",Nmap
08ED02A,"Victiana SRL",MA-L,,,"",Nmap
08ED02B,"Szok Energy and Communication",MA-L,,,"",Nmap
08ED02C,"Guard Rfid Solutions",MA-L,,,"",Nmap
08ED02D,"Origami Energy",MA-L,,,"",Nmap
08ED02E,"Telstra Limited",MA-L,,,"",Nmap
08F80D0,"Huizhou changfei Optoelectruonics Technology",MA-L,,,"",Nmap
08F80D1,"Shenzhen DophiGo IoT Technology",MA-L,,,"",Nmap
08F80D2,"Shanghai Mininglamp AI Group",MA-L,,,"",Nmap
08F80D3,"Annapurna labs",MA-L,,,"",Nmap
08F80D4,"FG-Lab",MA-L,,,"",Nmap
08F80D5,"Zhejiang Luci Technology",MA-L,,,"",Nmap
08F80D6,"Seda Chemical Products",MA-L,,,"",Nmap
08F80D7,"Hangzhou Yili Communication Equipment",MA-L,,,"",Nmap
08F80D8,"OpenYard",MA-L,,,"",Nmap
08F80D9,"Benelink Technology",MA-L,,,"",Nmap
08F80DA,"Mickey Industry",MA-L,,,"",Nmap
08F80DB,"Vont Innovations",MA-L,,,"",Nmap
08F80DC,"Zmbizi APP",MA-L,,,"",Nmap
08F80DD,"Zhe Jiang EV-Tech",MA-L,,,"",Nmap
08F80DE,"Suzhou Sidi Information Technology",MA-L,,,"",Nmap
0C47A90,"Digital Telemedia Technology Private Limited",MA-L,,,"",Nmap
0C47A91,"Shanghai BST Electric",MA-L,,,"",Nmap
0C47A92,"Annapurna labs",MA-L,,,"",Nmap
0C47A93,"Hongkong Stoneoim Technology Limited",MA-L,,,"",Nmap
0C47A94,"Private",MA-L,,,"",Nmap
0C47A95,"Everon",MA-L,,,"",Nmap
0C47A96,"Shenzhen Hahappylife Innovations Electronics Technology",MA-L,,,"",Nmap
0C47A97,"Annapurna labs",MA-L,,,"",Nmap
0C47A98,"Honest Networks",MA-L,,,"",Nmap
0C47A99,"Shanghai Sigen New Energy Technology",MA-L,,,"",Nmap
0C47A9A,"Lens Technology (Xiangtan)",MA-L,,,"",Nmap
0C47A9B,"Shenzhen Hebang Electronic",MA-L,,,"",Nmap
0C47A9C,"Annapurna labs",MA-L,,,"",Nmap
0C47A9D,"DIG_Link",MA-L,,,"",Nmap
0C47A9E,"BGResearch",MA-L,,,"",Nmap
0C5CB50,"Yamasei",MA-L,,,"",Nmap
0C5CB51,"avxav Electronic Trading",MA-L,,,"",Nmap
0C5CB52,"HongKong Blossom Limited",MA-L,,,"",Nmap
0C5CB53,"iH&S Technology Limited",MA-L,,,"",Nmap
0C5CB54,"Annapurna labs",MA-L,,,"",Nmap
0C5CB55,"The Raymond",MA-L,,,"",Nmap
0C5CB56,"S2C limited",MA-L,,,"",Nmap
0C5CB57,"Energybox Limited",MA-L,,,"",Nmap
0C5CB58,"Shenzhen C & D Electronics",MA-L,,,"",Nmap
0C5CB59,"Colordeve International",MA-L,,,"",Nmap
0C5CB5A,"Zhengzhou coal machinery hydraulic electric control",MA-L,,,"",Nmap
0C5CB5B,"ADI Global Distribution",MA-L,,,"",Nmap
0C5CB5C,"Hunan Newman Car NetworKing Technology",MA-L,,,"",Nmap
0C5CB5D,"BSU",MA-L,,,"",Nmap
0C5CB5E,"Munters Europe AB",MA-L,,,"",Nmap
0C73EB0,"Gemini Data Loggers (UK) Limited",MA-L,,,"",Nmap
0C73EB1,"Eversec Technology",MA-L,,,"",Nmap
0C73EB2,"Deltapath",MA-L,,,"",Nmap
0C73EB3,"Tiinlab Acoustic Technology (Shenzhen)",MA-L,,,"",Nmap
0C73EB4,"U-PASS.CO.",MA-L,,,"",Nmap
0C73EB5,"Husty M.Styczen J.Hupert Sp.J.",MA-L,,,"",Nmap
0C73EB6,"Green Fox Electro AS",MA-L,,,"",Nmap
0C73EB7,"Dinkle Enterprise",MA-L,,,"",Nmap
0C73EB8,"Beijing Miiiw Technology",MA-L,,,"",Nmap
0C73EB9,"Beijing L&S Lancom Platform Tech.",MA-L,,,"",Nmap
0C73EBA,"Dana",MA-L,,,"",Nmap
0C73EBB,"Synaccess Networks",MA-L,,,"",Nmap
0C73EBC,"Shenzhen Samchung Video Technology",MA-L,,,"",Nmap
0C73EBD,"D-Link （Shanghai）Limited",MA-L,,,"",Nmap
0C73EBE,"Taiwan Pulse Motion",MA-L,,,"",Nmap
0C7FED0,"Guangdong Tianshu New Energy Technology",MA-L,,,"",Nmap
0C7FED1,"Toast",MA-L,,,"",Nmap
0C7FED2,"Tango Networks",MA-L,,,"",Nmap
0C7FED3,"Soft dB",MA-L,,,"",Nmap
0C7FED4,"Purple Mountain",MA-L,,,"",Nmap
0C7FED5,"ShenZhen TianGang Micro TechnologyLTD",MA-L,,,"",Nmap
0C7FED6,"Netweb Technologies India Pvt",MA-L,,,"",Nmap
0C7FED7,"Grandway Technology (Shenzhen) Limited",MA-L,,,"",Nmap
0C7FED8,"U-tec Group",MA-L,,,"",Nmap
0C7FED9,"Shenzhen Orvibo Technology",MA-L,,,"",Nmap
0C7FEDA,"Annapurna labs",MA-L,,,"",Nmap
0C7FEDB,"TelX Systems",MA-L,,,"",Nmap
0C7FEDC,"Shenzhen MoreSense Technology",MA-L,,,"",Nmap
0C7FEDD,"ALT",MA-L,,,"",Nmap
0C7FEDE,"environmental systems",MA-L,,,"",Nmap
0C86290,"Shanghai Prophet Electronic Technology",MA-L,,,"",Nmap
0C86291,"Beijing Qinmu Data Technology",MA-L,,,"",Nmap
0C86292,"Bada System",MA-L,,,"",Nmap
0C86293,"Annapurna labs",MA-L,,,"",Nmap
0C86294,"Ag Express Electronics",MA-L,,,"",Nmap
0C86295,"Shenzhen protostellar technology",MA-L,,,"",Nmap
0C86296,"C&A Marketing",MA-L,,,"",Nmap
0C86297,"HagerEnergy GmbH",MA-L,,,"",Nmap
0C86298,"MyGregor",MA-L,,,"",Nmap
0C86299,"Hongkong Saint Tech Industrial Limited",MA-L,,,"",Nmap
0C8629A,"Nipron",MA-L,,,"",Nmap
0C8629B,"Akribis Systems",MA-L,,,"",Nmap
0C8629C,"Shenzhen Yingmu Technology.",MA-L,,,"",Nmap
0C8629D,"Beijing Beibianzhida Technology",MA-L,,,"",Nmap
0C8629E,"FX Technology Limited",MA-L,,,"",Nmap
0CCC470,"Shenzhen Jooan Technology",MA-L,,,"",Nmap
0CCC471,"General Industrial Controls Pvt",MA-L,,,"",Nmap
0CCC472,"Sun Yan International Trading",MA-L,,,"",Nmap
0CCC473,"Shimane Masuda Electronics",MA-L,,,"",Nmap
0CCC474,"Qingdao Geesatcom Technology",MA-L,,,"",Nmap
0CCC475,"Dmecom Telecom",MA-L,,,"",Nmap
0CCC476,"Annapurna labs",MA-L,,,"",Nmap
0CCC477,"Cyrus Audio",MA-L,,,"",Nmap
0CCC478,"Ningbo Qixiang Information Technology",MA-L,,,"",Nmap
0CCC479,"OptConnect",MA-L,,,"",Nmap
0CCC47A,"Rich Source Precision IND.,",MA-L,,,"",Nmap
0CCC47B,"Spot AI",MA-L,,,"",Nmap
0CCC47C,"Kumi Electronic Components",MA-L,,,"",Nmap
0CCC47D,"Godox Photo Equipment",MA-L,,,"",Nmap
0CCC47E,"Foxconn Brasil Industria e Comercio Ltda",MA-L,,,"",Nmap
0CEFAF0,"Kenmore",MA-L,,,"",Nmap
0CEFAF1,"Goerlitz AG",MA-L,,,"",Nmap
0CEFAF2,"Lumel",MA-L,,,"",Nmap
0CEFAF3,"Engineering Center Energoservice",MA-L,,,"",Nmap
0CEFAF4,"Sentry360",MA-L,,,"",Nmap
0CEFAF5,"Premium SA",MA-L,,,"",Nmap
0CEFAF6,"Firmware Design AS",MA-L,,,"",Nmap
0CEFAF7,"Syntrans AB",MA-L,,,"",Nmap
0CEFAF8,"BSX Athletics",MA-L,,,"",Nmap
0CEFAF9,"Rotel",MA-L,,,"",Nmap
0CEFAFA,"chengdu joyotime Technology",MA-L,,,"",Nmap
0CEFAFB,"Hubei Century Network Technology",MA-L,,,"",Nmap
0CEFAFC,"GainStrong Industry",MA-L,,,"",Nmap
0CEFAFD,"Cjsc «Svyaz Engineering»",MA-L,,,"",Nmap
0CEFAFE,"Infinisource",MA-L,,,"",Nmap
0CEFAFF,"Private",MA-L,,,"",Nmap
0CFE5D0,"Chengdu Ledong Information & Technology",MA-L,,,"",Nmap
0CFE5D1,"Fender Musical Instrument",MA-L,,,"",Nmap
0CFE5D2,"Dspread International,Limited",MA-L,,,"",Nmap
0CFE5D3,"Beijing WayClouds Technology",MA-L,,,"",Nmap
0CFE5D4,"Yantai Dongfang Wisdom Electic",MA-L,,,"",Nmap
0CFE5D5,"Selectric Nachrichten-Systeme GmbH",MA-L,,,"",Nmap
0CFE5D6,"Antailiye Technology",MA-L,,,"",Nmap
0CFE5D7,"Vermes Microdispensing GmbH",MA-L,,,"",Nmap
0CFE5D8,"CTK Contact Electronics",MA-L,,,"",Nmap
0CFE5D9,"Celerway Communication AS",MA-L,,,"",Nmap
0CFE5DA,"Fujian Jieyu Computer Technology",MA-L,,,"",Nmap
0CFE5DB,"Yinuo-link Limited",MA-L,,,"",Nmap
0CFE5DC,"Bepal Technology",MA-L,,,"",Nmap
0CFE5DD,"Maksat Technologies P",MA-L,,,"",Nmap
0CFE5DE,"Newgreen Tech",MA-L,,,"",Nmap
1006480,"Flextronics Technologies (India) PVT",MA-L,,,"",Nmap
1006481,"Kytronics",MA-L,,,"",Nmap
1006482,"Dynics",MA-L,,,"",Nmap
1006483,"illuminous",MA-L,,,"",Nmap
1006484,"Beijing Cheering Networks Technology",MA-L,,,"",Nmap
1006485,"Annapurna labs",MA-L,,,"",Nmap
1006486,"Hong Kong Bozz, Limited.",MA-L,,,"",Nmap
1006487,"Wilson Electronics",MA-L,,,"",Nmap
1006488,"Zhejiang Chenghao Technology",MA-L,,,"",Nmap
1006489,"Annapurna labs",MA-L,,,"",Nmap
100648A,"Dreame Innovation Technology(Suzhou)",MA-L,,,"",Nmap
100648B,"Shenzhen smart-core technology",MA-L,,,"",Nmap
100648C,"Dongguan Hongyexiang Industrial",MA-L,,,"",Nmap
100648D,"Microvast Energy",MA-L,,,"",Nmap
100648E,"Kloud-12",MA-L,,,"",Nmap
1007230,"RippleTek Tech",MA-L,,,"",Nmap
1007231,"Beijing Assem Technology",MA-L,,,"",Nmap
1007232,"Diginet Control Systems",MA-L,,,"",Nmap
1007233,"Tongfang computerLtd.",MA-L,,,"",Nmap
1007234,"Audio Engineering",MA-L,,,"",Nmap
1007235,"Beijing Sooall Information Technology",MA-L,,,"",Nmap
1007236,"Estone Technology",MA-L,,,"",Nmap
1007237,"nanoTech",MA-L,,,"",Nmap
1007238,"Ion Professional Solutions",MA-L,,,"",Nmap
1007239,"Wireless input technology",MA-L,,,"",Nmap
100723A,"Tessera Technology",MA-L,,,"",Nmap
100723B,"Fujian Quanzhou Dong Ang Electronics",MA-L,,,"",Nmap
100723C,"Shenzhen Xinfa Electronic",MA-L,,,"",Nmap
100723E,"First Chair Acoustics",MA-L,,,"",Nmap
100723F,"Private",MA-L,,,"",Nmap
1054D20,"Gips Technology",MA-L,,,"",Nmap
1054D21,"Jiangxi Ofilm&Jvneng IoT Tech",MA-L,,,"",Nmap
1054D22,"ComNav Technology",MA-L,,,"",Nmap
1054D23,"Little Array Technology (Shenzhen)",MA-L,,,"",Nmap
1054D24,"Raylogic Control Systems Private Limited",MA-L,,,"",Nmap
1054D25,"Sybersense",MA-L,,,"",Nmap
1054D26,"Lanao Communication Technology Limited",MA-L,,,"",Nmap
1054D27,"Shenzhen Carsafe Technology Development",MA-L,,,"",Nmap
1054D28,"Annapurna labs",MA-L,,,"",Nmap
1054D29,"Bamboo Dynamics",MA-L,,,"",Nmap
1054D2A,"Embion",MA-L,,,"",Nmap
1054D2B,"Shenzhen Dinstech Technology",MA-L,,,"",Nmap
1054D2C,"Luxshare-ICT",MA-L,,,"",Nmap
1054D2D,"Sun wealth technology limited",MA-L,,,"",Nmap
1054D2E,"Cosmo Aiot Technology",MA-L,,,"",Nmap
1063A30,"Changsha Sunvote Limited",MA-L,,,"",Nmap
1063A31,"Jacobs Technology",MA-L,,,"",Nmap
1063A32,"Sichuan Puhui Zhida Communication Equipment",MA-L,,,"",Nmap
1063A33,"Nextvision Stabilized Systems",MA-L,,,"",Nmap
1063A34,"Gantech E Technologies Private Limited",MA-L,,,"",Nmap
1063A35,"Lianxin (Dalian) Technology",MA-L,,,"",Nmap
1063A36,"Morgan Schaffer",MA-L,,,"",Nmap
1063A37,"NRS",MA-L,,,"",Nmap
1063A38,"Shenzhen C & D Electronics",MA-L,,,"",Nmap
1063A39,"Nexite",MA-L,,,"",Nmap
1063A3A,"Itab Shop products",MA-L,,,"",Nmap
1063A3B,"Shen zhen shi shang mei dian zi shang wu you xian gong si",MA-L,,,"",Nmap
1063A3C,"Flat-PRO",MA-L,,,"",Nmap
1063A3D,"Triton Sensors",MA-L,,,"",Nmap
1063A3E,"Annapurna labs",MA-L,,,"",Nmap
10DCB60,"Apex Supply Chain Technologies",MA-L,,,"",Nmap
10DCB61,"Hitachi Energy Switzerland",MA-L,,,"",Nmap
10DCB62,"CAL-Comp Industria E Comercio DE Eletronicos E Informatica Ltda",MA-L,,,"",Nmap
10DCB63,"Hanacns",MA-L,,,"",Nmap
10DCB64,"Annapurna labs",MA-L,,,"",Nmap
10DCB65,"Milesight Taiwan",MA-L,,,"",Nmap
10DCB66,"Prolan Zrt.",MA-L,,,"",Nmap
10DCB67,"Moya Commumication Technology (Shenzhen)",MA-L,,,"",Nmap
10DCB68,"Sanofi (Beijing) Pharmaceutical",MA-L,,,"",Nmap
10DCB69,"Fuzhou Rockchip Electronics",MA-L,,,"",Nmap
10DCB6A,"Pickering Interfaces",MA-L,,,"",Nmap
10DCB6B,"Eyeball Fintech Company",MA-L,,,"",Nmap
10DCB6C,"Bbpos Limited",MA-L,,,"",Nmap
10DCB6D,"LeoLabs",MA-L,,,"",Nmap
10DCB6E,"Shenzhen Sunwoda intelligent hardware",MA-L,,,"",Nmap
141FBA0,"Shenzhen Mining Technology",MA-L,,,"",Nmap
141FBA1,"GloQuad",MA-L,,,"",Nmap
141FBA2,"Deutsche Energieversorgung GmbH",MA-L,,,"",Nmap
141FBA3,"Private",MA-L,,,"",Nmap
141FBA4,"Byzero",MA-L,,,"",Nmap
141FBA5,"Inttelix Brasil Tecnologia e Sistemas Ltda",MA-L,,,"",Nmap
141FBA6,"Hitachi Rail RCS France SAS",MA-L,,,"",Nmap
141FBA7,"Wisnetworks Technologies",MA-L,,,"",Nmap
141FBA8,"Shenzhen Catic Information Technology Industry",MA-L,,,"",Nmap
141FBA9,"Black Moth Technologies",MA-L,,,"",Nmap
141FBAA,"Winsonic Electronics",MA-L,,,"",Nmap
141FBAB,"Newings Communication",MA-L,,,"",Nmap
141FBAC,"Swiss Electronic (Shenzhen)",MA-L,,,"",Nmap
141FBAD,"AJIS(DALIAN)co.",MA-L,,,"",Nmap
141FBAE,"POS Systema",MA-L,,,"",Nmap
141FBAF,"Private",MA-L,,,"",Nmap
144FD70,"Annapurna labs",MA-L,,,"",Nmap
144FD71,"Zehnder Group AG",MA-L,,,"",Nmap
144FD72,"FedEx Services OTI",MA-L,,,"",Nmap
144FD73,"Qingdao Wodatong Electronics",MA-L,,,"",Nmap
144FD74,"Red Technology Limited",MA-L,,,"",Nmap
144FD75,"FLS Finland OY",MA-L,,,"",Nmap
144FD76,"i-SENS",MA-L,,,"",Nmap
144FD77,"Shenzhen V-Streaming Technology",MA-L,,,"",Nmap
144FD78,"NPort Networks,",MA-L,,,"",Nmap
